iter	MAE	RMSE
3337	11876.7073	16459.95225
3338	11873.81267	16456.08615
3339	11872.82485	16454.64807
3340	11871.53276	16452.04828
3341	11871.31131	16451.55558
3342	11871.11282	16451.19299
3343	11870.79106	16450.64467
3344	11870.22971	16449.82542
3345	11868.39097	16447.79016
3346	11867.29462	16445.7716
3347	11865.71109	16443.42049
3348	11864.00842	16441.27629
3349	11863.65398	16440.70945
3350	11863.3339	16440.16558
3351	11860.47787	16435.9746
3352	11859.5012	16434.55428
3353	11857.94652	16431.94013
3354	11857.65942	16431.37821
3355	11856.29219	16428.94828
3356	11856.09777	16428.44187
3357	11854.2041	16425.73988
3358	11853.26304	16424.22003
3359	11853.08419	16423.77517
3360	11852.24549	16422.64522
3361	11850.839	16420.22575
3362	11850.61938	16419.79392
3363	11850.16673	16419.11639
3364	11849.22364	16417.30751
3365	11848.01293	16415.17199
3366	11847.32601	16413.62533
3367	11845.53857	16410.86956
3368	11845.21569	16410.25994
3369	11844.91291	16409.61555
3370	11844.59677	16408.97571
3371	11844.1392	16408.16139
3372	11843.88596	16407.66138
3373	11843.16468	16406.73404
3374	11842.20067	16405.66274
3375	11840.19341	16402.94243
3376	11837.2288	16399.22274
3377	11836.60818	16398.39736
3378	11834.97946	16396.54668
3379	11833.52472	16394.28624
3380	11831.36644	16391.53598
3381	11829.93178	16389.73584
3382	11829.52751	16389.00533
3383	11829.25293	16388.54152
3384	11828.41958	16387.35965
3385	11826.65438	16384.47394
3386	11826.20562	16383.76255
3387	11824.9801	16381.79556
3388	11822.54912	16377.95
3389	11822.2792	16377.48256
3390	11821.39704	16376.292
3391	11821.22297	16375.89407
3392	11818.72642	16371.75479
3393	11818.27958	16371.04894
3394	11815.14455	16367.19588
3395	11814.83291	16366.68627
3396	11813.60842	16364.39583
3397	11812.57806	16362.41731
3398	11812.28753	16361.95729
3399	11812.03983	16361.44577
3400	11809.35698	16358.04752
3401	11808.10316	16356.1056
3402	11806.75583	16353.95528
3403	11805.19667	16351.73978
3404	11804.79068	16351.13671
3405	11802.49182	16347.93794
3406	11801.66203	16345.92187
3407	11801.24731	16345.1271
3408	11799.8597	16342.72802
3409	11798.02152	16340.37184
3410	11796.19246	16337.94338
3411	11794.79198	16335.82717
3412	11792.51113	16332.91386
3413	11790.56686	16330.18239
3414	11789.27315	16328.10771
3415	11788.25273	16326.63036
3416	11787.73493	16325.94532
3417	11786.91692	16324.7437
3418	11785.5109	16322.3202
3419	11782.91634	16318.43152
3420	11781.52803	16316.44116
3421	11781.31988	16316.01777
3422	11780.55984	16314.63071
3423	11779.02783	16311.81181
3424	11777.04534	16308.58918
3425	11773.78257	16304.66181
3426	11773.29604	16303.80584
3427	11772.06735	16301.49519
3428	11770.68041	16299.3477
3429	11769.91504	16298.02046
3430	11769.24531	16297.10374
3431	11768.40773	16295.75421
3432	11768.1831	16295.31389
3433	11767.61598	16294.25151
3434	11766.27499	16292.30803
3435	11764.9594	16289.8964
3436	11763.99424	16288.22723
3437	11762.96305	16285.72095
3438	11761.94715	16283.60343
3439	11759.88116	16281.04596
3440	11759.68954	16280.60528
3441	11758.02555	16277.84791
3442	11756.90868	16276.13094
3443	11755.92538	16274.2485
3444	11754.59224	16271.72848
3445	11753.16203	16269.86716
3446	11752.15537	16267.95324
3447	11749.69935	16265.02081
3448	11748.76872	16263.95314
3449	11748.45788	16263.38129
3450	11748.1744	16262.79745
3451	11746.81117	16260.55011
3452	11744.7471	16257.47561
3453	11744.45313	16256.93825
3454	11742.39645	16253.79058
3455	11740.74645	16251.52697
3456	11739.54718	16249.04048
3457	11738.1184	16246.45856
3458	11737.91378	16246.05001
3459	11737.62615	16245.54903
3460	11736.35932	16243.62817
3461	11736.10235	16243.16809
3462	11734.72037	16241.12211
3463	11733.43731	16238.15634
3464	11732.56026	16236.5467
3465	11730.13399	16232.78136
3466	11729.94708	16232.30998
3467	11727.66747	16229.15114
3468	11727.50692	16228.71611
3469	11727.22053	16228.21896
3470	11724.42859	16225.00474
3471	11724.11027	16224.50005
3472	11722.04079	16220.55894
3473	11719.48293	16217.37382
3474	11719.21789	16216.87954
3475	11718.80367	16216.10783
3476	11717.79635	16214.25124
3477	11716.8546	16212.92739
3478	11716.52519	16212.35599
3479	11715.20945	16209.96055
3480	11715.04179	16209.59895
3481	11713.27821	16207.2631
3482	11712.97155	16206.62444
3483	11711.94174	16205.27002
3484	11711.25917	16203.9564
3485	11710.08078	16202.30221
3486	11708.46164	16199.77939
3487	11707.8585	16198.62938
3488	11705.74377	16196.18178
3489	11705.54121	16195.78147
3490	11703.04073	16191.96963
3491	11702.86123	16191.59954
3492	11702.45634	16190.90731
3493	11700.7212	16188.02227
3494	11699.08969	16185.2907
3495	11697.22062	16182.26516
3496	11695.9599	16180.01723
3497	11693.79613	16177.15172
3498	11692.00807	16174.2969
3499	11691.34898	16173.30671
3500	11691.06615	16172.81829
3501	11690.81288	16172.26574
3502	11690.57696	16171.80503
3503	11689.69064	16170.01005
3504	11687.76302	16167.44796
3505	11685.17994	16163.96606
3506	11684.4949	16162.46066
3507	11682.81501	16160.1126
3508	11682.55781	16159.5616
3509	11680.87074	16157.29753
3510	11679.69478	16155.58317
3511	11678.90452	16154.68023
3512	11677.00773	16152.34419
3513	11674.83022	16149.52051
3514	11673.65777	16147.81416
3515	11672.62635	16146.13244
3516	11672.00322	16144.99871
3517	11671.8084	16144.62152
3518	11671.67831	16144.31124
3519	11670.03613	16141.62787
3520	11667.87075	16138.02588
3521	11667.51426	16137.43037
3522	11667.23423	16136.95092
3523	11666.11382	16134.99968
3524	11664.47256	16132.68706
3525	11663.82186	16131.64027
3526	11661.50747	16128.18085
3527	11660.5174	16126.24125
3528	11660.29696	16125.8312
3529	11660.01245	16125.35166
3530	11659.79304	16124.88471
3531	11659.57618	16124.46452
3532	11657.06329	16120.92822
3533	11655.16062	16117.58788
3534	11654.84092	16117.042
3535	11654.03656	16115.13496
3536	11652.21233	16112.43659
3537	11650.96275	16110.29875
3538	11648.89252	16107.41606
3539	11648.2455	16106.01105
3540	11646.19321	16102.95985
3541	11645.87438	16102.4163
3542	11645.55601	16101.87421
3543	11644.42477	16100.42108
3544	11642.47296	16097.66717
3545	11639.98527	16094.15994
3546	11638.46286	16091.79565
3547	11637.5332	16090.12697
3548	11637.32452	16089.71825
3549	11636.22604	16088.1893
3550	11634.77803	16086.19449
3551	11632.90448	16083.72091
3552	11631.50343	16081.75795
3553	11630.76575	16080.63098
3554	11630.24228	16079.47123
3555	11630.04695	16079.11847
3556	11629.73044	16078.58181
3557	11628.32481	16076.74618
3558	11625.90961	16073.19609
3559	11625.07691	16072.06508
3560	11623.51258	16070.25365
3561	11621.28736	16067.36586
3562	11619.48719	16064.8071
3563	11618.41305	16063.0662
3564	11617.81605	16061.88498
3565	11617.61737	16061.4903
3566	11615.91039	16059.31917
3567	11614.13641	16056.33617
3568	11613.78849	16055.72382
3569	11612.08095	16053.55056
3570	11610.29728	16050.43137
3571	11609.19996	16048.45212
3572	11608.94892	16047.96405
3573	11608.67489	16047.39366
3574	11608.47986	16046.93427
3575	11608.31748	16046.55566
3576	11607.52796	16044.67366
3577	11605.9895	16042.48367
3578	11604.18623	16040.34009
3579	11603.93756	16039.7681
3580	11603.67913	16039.28989
3581	11603.36757	16038.76455
3582	11602.02872	16036.70059
3583	11600.25785	16034.32559
3584	11598.54826	16031.71562
3585	11596.03532	16028.33679
3586	11595.72469	16027.81408
3587	11593.93978	16025.2912
3588	11592.23339	16023.3487
3589	11591.15931	16021.35133
3590	11588.18767	16017.36812
3591	11587.52654	16015.803
3592	11587.1853	16015.24468
3593	11586.91441	16014.78946
3594	11585.97881	16013.33891
3595	11583.78357	16009.81648
3596	11582.3081	16007.82599
3597	11580.73438	16005.19494
3598	11578.51978	16002.32963
3599	11577.96822	16001.17265
3600	11576.27442	15998.58535
3601	11575.76346	15997.64985
3602	11575.45435	15997.13422
3603	11575.12795	15996.54622
3604	11574.70465	15995.75941
3605	11574.46332	15995.2509
3606	11571.80909	15991.29819
3607	11571.18537	15990.23846
3608	11570.54969	15988.69207
3609	11570.42607	15988.40568
3610	11569.63572	15987.10302
3611	11568.55377	15985.76722
3612	11567.18201	15983.96716
3613	11565.58907	15981.77234
3614	11564.18581	15979.51286
3615	11563.13109	15977.38096
3616	11562.55988	15976.23514
3617	11561.39339	15974.7187
3618	11559.85247	15972.25614
3619	11559.5838	15971.80875
3620	11558.01608	15969.55767
3621	11556.73785	15967.86811
3622	11555.5991	15965.84854
3623	11553.17174	15962.58543
3624	11552.85103	15962.06487
3625	11551.8308	15959.97301
3626	11551.68227	15959.61918
3627	11550.0619	15957.18188
3628	11547.4864	15953.917
3629	11546.71958	15952.08755
3630	11543.94568	15948.35598
3631	11541.79362	15944.98957
3632	11540.10389	15942.61016
3633	11538.07381	15939.32026
3634	11537.8706	15938.93834
3635	11537.66646	15938.55683
3636	11537.03606	15937.57967
3637	11535.99622	15935.42337
3638	11535.53747	15934.76193
3639	11535.35205	15934.3577
3640	11534.16663	15932.30833
3641	11532.54675	15929.69206
3642	11532.33623	15929.29224
3643	11532.03302	15928.7937
3644	11531.83868	15928.45474
3645	11531.54423	15928.03531
3646	11529.32185	15925.06619
3647	11527.37919	15922.43227
3648	11526.99714	15921.70541
3649	11525.8045	15919.48483
3650	11524.26065	15917.14112
3651	11522.88012	15915.06268
3652	11521.09024	15912.74619
3653	11520.05767	15910.7263
3654	11517.72841	15907.49535
3655	11516.81475	15906.11145
3656	11516.51314	15905.61735
3657	11513.48829	15901.6622
3658	11513.26453	15901.21758
3659	11512.99696	15900.75815
3660	11512.80288	15900.4273
3661	11511.74099	15898.7325
3662	11510.21839	15896.08062
3663	11509.88544	15895.51759
3664	11507.51073	15892.53863
3665	11505.08093	15889.56182
3666	11503.22072	15887.28048
3667	11502.95758	15886.84752
3668	11502.75254	15886.45571
3669	11501.67526	15884.64397
3670	11501.3899	15884.08637
3671	11500.35195	15882.73727
3672	11498.75273	15880.51768
3673	11498.19361	15879.6348
3674	11498.0425	15879.32001
3675	11497.70245	15878.73574
3676	11496.61561	15877.2241
3677	11494.48331	15874.03009
3678	11494.24905	15873.56694
3679	11492.60371	15871.25412
3680	11491.21688	15869.01286
3681	11491.01119	15868.62637
3682	11490.89202	15868.35604
3683	11489.76406	15866.68976
3684	11488.25112	15864.06802
3685	11487.0572	15861.81961
3686	11486.44519	15860.408
3687	11483.56874	15856.71442
3688	11481.79841	15854.32081
3689	11481.58942	15853.94083
3690	11480.59508	15852.25825
3691	11479.70271	15850.91166
3692	11479.53593	15850.59653
3693	11479.23773	15850.04073
3694	11476.91945	15846.89492
3695	11475.73749	15844.98019
3696	11473.37775	15841.69838
3697	11472.36084	15839.89833
3698	11470.28121	15837.28772
3699	11468.85576	15834.448
3700	11466.95727	15832.11871
3701	11466.37616	15831.2211
3702	11465.32168	15829.48445
3703	11463.257	15826.22266
3704	11462.44159	15824.87815
3705	11460.1941	15821.23203
3706	11460.01196	15820.86258
3707	11458.72063	15818.76546
3708	11457.11733	15815.7307
3709	11456.17212	15813.77899
3710	11455.2282	15811.95645
3711	11453.67568	15809.67256
3712	11451.93779	15807.60439
3713	11451.07671	15805.3096
3714	11449.48919	15803.01851
3715	11448.50288	15801.74574
3716	11448.33823	15801.43303
3717	11447.07435	15799.51277
3718	11445.75709	15797.45399
3719	11444.5068	15795.59978
3720	11443.16493	15793.52082
3721	11441.54769	15791.00364
3722	11439.86966	15788.70026
3723	11438.49669	15786.69604
3724	11437.97614	15785.69352
3725	11437.68286	15785.22157
3726	11437.04818	15784.19989
3727	11436.52701	15783.20633
3728	11434.59982	15780.40001
3729	11432.10862	15776.97007
3730	11431.91582	15776.61094
3731	11430.54032	15774.43897
3732	11429.645	15773.30015
3733	11428.91282	15772.06504
3734	11426.72419	15768.79628
3735	11425.21467	15766.2451
3736	11424.95961	15765.82345
3737	11423.769	15763.74685
3738	11423.51149	15763.32928
3739	11422.43954	15761.49076
3740	11421.64537	15760.0076
3741	11421.23377	15758.96565
3742	11420.71524	15758.02548
3743	11420.54577	15757.70655
3744	11418.61342	15754.84721
3745	11417.42938	15752.62931
3746	11416.84767	15751.79026
3747	11415.70865	15749.82752
3748	11412.92837	15746.04403
3749	11411.26307	15743.82301
3750	11410.45702	15742.66945
3751	11409.29435	15740.54108
3752	11408.81188	15739.85027
3753	11407.66181	15738.33732
3754	11407.40342	15737.90289
3755	11406.26908	15735.9536
3756	11405.98009	15735.49309
3757	11403.23009	15731.87467
3758	11402.94258	15731.41553
3759	11401.71774	15729.64226
3760	11400.60198	15727.70504
3761	11399.11448	15725.48988
3762	11397.89727	15723.7402
3763	11396.32243	15721.70192
3764	11395.27337	15719.93592
3765	11394.97268	15719.42524
3766	11392.81486	15716.20147
3767	11392.46291	15715.56972
3768	11390.24699	15712.92324
3769	11387.97032	15709.59824
3770	11387.68478	15709.14443
3771	11386.08994	15706.25875
3772	11385.90344	15705.95105
3773	11384.82968	15704.66841
3774	11384.24782	15703.73925
3775	11383.11672	15701.74267
3776	11382.81175	15701.20598
3777	11381.65725	15699.59131
3778	11381.19493	15698.82309
3779	11379.11606	15695.66592
3780	11378.01811	15694.20222
3781	11376.72041	15692.08014
3782	11374.52823	15688.35564
3783	11374.26067	15687.94499
3784	11373.02612	15685.829
3785	11371.94866	15683.70773
3786	11370.55742	15681.21079
3787	11369.14046	15679.15139
3788	11368.33768	15677.84849
3789	11368.0404	15677.38732
3790	11366.26611	15674.83507
3791	11365.5856	15673.69538
3792	11364.8001	15671.71123
3793	11364.51904	15671.25942
3794	11364.02038	15670.4103
3795	11363.81431	15670.03399
3796	11361.72803	15666.88512
3797	11361.50771	15666.44031
3798	11359.58132	15663.82488
3799	11358.63104	15662.77267
3800	11356.65658	15660.33351
3801	11354.59343	15657.09296
3802	11353.09963	15655.01868
3803	11351.02405	15651.88541
3804	11350.91029	15651.63635
3805	11349.05625	15648.68529
3806	11347.46331	15646.13211
3807	11346.55968	15644.30424
3808	11346.32083	15643.82647
3809	11344.24494	15640.51374
3810	11342.03125	15637.94617
3811	11341.41472	15636.69452
3812	11339.70529	15633.62889
3813	11338.1677	15631.96927
3814	11337.13854	15630.09733
3815	11336.27941	15629.01595
3816	11334.124	15625.78242
3817	11333.98771	15625.48637
3818	11332.3332	15623.20073
3819	11331.8998	15622.34521
3820	11330.42195	15619.90986
3821	11328.64374	15617.30166
3822	11328.06246	15616.4828
3823	11327.78171	15616.0384
3824	11326.50073	15614.09606
3825	11326.22898	15613.68443
3826	11324.64809	15611.16291
3827	11324.42451	15610.81654
3828	11322.17708	15608.22283
3829	11320.16058	15605.46494
3830	11318.40256	15602.96927
3831	11317.59272	15601.82661
3832	11317.06216	15601.12942
3833	11316.51882	15600.30089
3834	11314.63503	15596.99523
3835	11313.1862	15594.69692
3836	11312.97505	15594.343
3837	11312.51396	15593.70154
3838	11312.36033	15593.40313
3839	11310.11232	15589.97543
3840	11309.61699	15588.93726
3841	11307.17519	15586.00241
3842	11306.79152	15585.27203
3843	11305.39968	15583.18219
3844	11303.41013	15580.37035
3845	11302.38491	15578.5178
3846	11300.02004	15575.27984
3847	11298.14959	15572.22053
3848	11295.74682	15569.13839
3849	11293.61579	15566.13144
3850	11293.12481	15565.20936
3851	11292.6809	15564.03918
3852	11290.69001	15561.4383
3853	11288.51755	15558.1639
3854	11287.28805	15556.40569
3855	11286.99801	15555.95099
3856	11286.65318	15555.41139
3857	11284.98464	15553.33692
3858	11283.59145	15551.4583
3859	11283.43607	15551.17154
3860	11283.14052	15550.6797
3861	11282.85455	15550.2642
3862	11281.38888	15548.13019
3863	11279.71239	15545.90401
3864	11279.37877	15545.36319
3865	11278.09335	15543.29194
3866	11277.9539	15543.01304
3867	11276.86023	15540.85167
3868	11274.81216	15537.41786
3869	11274.49111	15536.90276
3870	11272.19044	15533.45367
3871	11271.50294	15531.976
3872	11270.2726	15529.52905
3873	11268.50177	15526.82746
3874	11267.00795	15524.11073
3875	11264.87467	15520.6314
3876	11264.54625	15520.1608
3877	11263.7706	15518.90403
3878	11262.54898	15517.12984
3879	11261.50222	15515.07578
3880	11261.11796	15514.44948
3881	11260.03942	15512.5927
3882	11258.56079	15509.99323
3883	11256.68616	15507.28817
3884	11255.55661	15505.06579
3885	11254.74878	15503.96939
3886	11253.59188	15501.88028
3887	11253.38112	15501.52376
3888	11251.96722	15499.48716
3889	11251.75265	15499.16219
3890	11251.57343	15498.87632
3891	11249.66295	15496.54721
3892	11249.35494	15496.05722
3893	11248.49163	15494.03061
3894	11246.99448	15491.86061
3895	11244.57113	15488.82689
3896	11243.32131	15486.94678
3897	11243.02306	15486.50074
3898	11242.7387	15486.06995
3899	11242.45192	15485.45549
3900	11242.11911	15484.757
3901	11240.11286	15481.7149
3902	11238.8347	15479.60976
3903	11237.83658	15477.94553
3904	11237.59038	15477.56201
3905	11237.29188	15477.08762
3906	11235.89935	15474.50466
3907	11234.36483	15472.00308
3908	11231.83059	15468.84333
3909	11229.7208	15466.3879
3910	11228.4983	15464.25043
3911	11227.16205	15462.58168
3912	11225.37383	15459.25097
3913	11224.15428	15457.49813
3914	11224.04549	15457.2661
3915	11222.3644	15454.73591
3916	11221.0569	15452.55489
3917	11219.86384	15450.96409
3918	11219.42378	15450.19067
3919	11217.07219	15446.93816
3920	11216.28247	15445.75901
3921	11213.82155	15442.60197
3922	11212.69509	15440.93846
3923	11211.52138	15439.1579
3924	11209.63881	15436.60362
3925	11207.34234	15433.89901
3926	11206.49528	15432.79566
3927	11204.78276	15430.30707
3928	11204.46493	15429.84542
3929	11202.78483	15427.03524
3930	11201.8852	15425.07358
3931	11200.37628	15422.64495
3932	11199.72419	15421.66076
3933	11199.39432	15421.20106
3934	11199.21773	15420.9231
3935	11198.97861	15420.55354
3936	11198.00255	15418.76299
3937	11197.61941	15417.97113
3938	11197.38346	15417.63976
3939	11195.87698	15415.1938
3940	11194.29376	15413.24865
3941	11192.87891	15411.40866
3942	11191.27638	15408.85956
3943	11189.84723	15406.75192
3944	11188.15799	15404.5901
3945	11187.5635	15403.9311
3946	11187.25977	15403.50163
3947	11186.81156	15402.91971
3948	11184.35303	15399.68599
3949	11182.14816	15396.40497
3950	11180.50037	15393.76266
3951	11178.98376	15391.32703
3952	11178.23316	15389.4513
3953	11177.15164	15387.89009
3954	11174.95339	15384.8237
3955	11174.68662	15384.38096
3956	11173.61037	15382.6477
3957	11171.47631	15379.77332
3958	11170.71009	15377.65703
3959	11169.39419	15375.90975
3960	11169.12324	15375.50187
3961	11167.90399	15373.76546
3962	11166.03731	15371.10998
3963	11165.36806	15369.69902
3964	11165.04688	15369.19069
3965	11163.04574	15366.27269
3966	11160.74306	15363.29191
3967	11160.06706	15362.15894
3968	11158.19308	15359.33279
